Census tract;EN1;DM1;DM2;DM3;DM4;EC1;EC2;EC3;ED1;ED2;HS1;HS2;HS3;HS4;HS5;EN1
411520005200002;0.293061699083558;0.374545454545454;0.878164556962025;0.555480561555076;0.487654320987654;0.821782178217822;0;0.425363825363825;1;0.8284;1;0;0.5281;0.993104168843381;0.663430420711974;0.382299175445436
411520005200003;0.306930166227047;0.316363636363636;0.921940928270042;0.562095032397408;0.574074074074074;0.817281728172817;0;0.368191268191268;1;0.7344;0.977804439112177;0.00624367195410057;0.9407;0.996134155260683;0.4932785660941;0.415163188602978
411520005200004;0.35920599012912;0.345454545454545;1;0.535502159827214;0.484567901234568;0.936318631863186;0;0.372661122661123;0.750187546886722;0.5848;1;0;0.9194;0.990074182426079;0.453198904655215;0.539040856319535
411520005200006;0.280432607187252;0.396363636363636;0.973101265822785;0.60988120950324;0.41358024691358;0.92011701170117;0.136328725038402;0.825467775467775;0.965491372843211;0.9676;0.994001199760048;0.152379345258184;0.5314;0.955490544352732;0.640776699029126;0.352372101461425
411520005200007;0.379756638291162;0.345454545454545;0.981012658227848;0.610826133909287;0.598765432098765;0.845409540954095;0.29147465437788;0.785758835758836;0.735933983495874;0.9132;1;0.42102598717516;0.3779;0.943370598683523;0.715334826985312;0.587739588818638
411520005210001;0.359800330466694;0.472727272727273;1;0.559935205183585;0.583333333333333;0.944194419441944;0;0.326403326403326;1;0.752;0.975404919016197;0;0.8719;1;0.445730644759771;0.540449260613391
411520005210002;0.329096288157969;0.407272727272727;0.959915611814346;0.49689524838013;0.645061728395062;0.874662466246625;0;0.431600831600832;1;0.666;0.98500299940012;0.0256496793790078;0.9114;1;0.542444610405775;0.467690098408689
411520005210003;0.262035234520833;0.450909090909091;0.868143459915612;0.542386609071274;0.780864197530864;0.718721872187219;0.0318740399385561;0.485135135135135;1;0.9;1;0;0.906;1;0.430794124968882;0.308775971397602
411520005210004;0.26153197471117;0.410909090909091;0.983649789029536;0.708423326133909;0.623456790123457;0.950720072007201;0.0599078341013825;0.782848232848233;0.882970742685671;0.95;1;0.0369557880526493;0.9625;0.84985894890816;0.558750311177496;0.307583400017123
411520005210005;0.315910068633673;0.407272727272727;1;0.701808855291577;0.675925925925926;0.974347434743474;0.043778801843318;0.735135135135135;1;0.9088;1;0.0705366182922713;0.9962;1;0.492905153099328;0.436442802838021
411520005210006;0.310917610988805;0.432727272727273;0.969936708860759;0.696679265658747;0.679012345679012;0.891089108910891;0.054531490015361;0.752182952182952;1;0.9432;1;0.0480931488356396;0.9915;0.907742137707658;0.576176250933532;0.424612209591351
411520005210007;0.228999510877304;0.352727272727273;1;0.722057235421166;0.604938271604938;0.882538253825383;0.0833333333333333;0.863201663201663;1;1;1;0.162166722915964;1;0.940654059136976;0.504605426935524;0.23049143964244
411520005210008;0.282250202645858;0.407272727272727;0.978902953586498;0.684800215982721;0.780864197530864;0.902115211521152;0.0303379416282642;0.706652806652807;1;0.9052;1;0.107154910563618;0.9722;1;0.558127956186209;0.356679245174475
411520005210009;0.31750922363538;0.327272727272727;1;0.669411447084233;0.814814814814815;0.932493249324932;0.0576036866359447;0.696465696465696;1;0.92;1;0.109686128923388;0.925;0.99477588548741;0.508215085884989;0.440232309671998
411520005210010;0.325440432503819;0.425454545454545;0.97415611814346;0.572759179265659;0.679012345679012;0.748649864986499;0;0.302806652806653;1;0.5728;1;0.00826864664191698;0.9951;1;0.481329350261389;0.459026841894687
411520005210011;0.185908641782589;0.272727272727273;1;0.490820734341253;1;0.839333933393339;0;0.853846153846154;1;0.8572;1;0.241140735740803;0.9643;1;0.592730893701767;0.128379297453495
411520005210012;0.443630554057934;0;0.623417721518987;0.622570194384449;0.478395061728395;0.678442844284428;0;0.445530145530146;1;1;1;0.120485993925076;0.9286;1;0.325989544436146;0.739101176690192
411520005210014;0.429120062888585;0.334545454545455;0.905590717299578;0.433990280777538;0.435185185185185;0.556930693069307;0;0.441372141372141;0.942235558889722;0.7852;0.984403119376125;0.0172122848464394;0.9335;0.997283460453453;0.448344535723176;0.704715763523909
411520005210015;0.247180094411139;0.410909090909091;0.727320675105485;0.51889848812095;0.521604938271605;0.641989198919892;0.00806451612903226;0.594906444906445;0.939234808702175;0.7604;0.937612477504499;0.0595680053999325;0.5415;0.882979834917981;0.435524022902664;0.273573845959296
411520005220001;0.38503182522681;0.374545454545454;0.939873417721519;0.635934125269978;0.5;0.871737173717372;0.0291858678955453;0.50987525987526;0.882970742685671;0.8328;1;0.0388120148498144;0.0192;0.967923936892697;0.789270599950212;0.600240163760911
411520005230001;0.303246049225823;0.44;0.876582278481013;0.619060475161987;0.734567901234568;0.726597659765977;0.0180491551459293;0.432328482328482;0.618904726181545;0.9252;1;0.0315558555518056;1;1;0.252053771471247;0.406432961365212
411520005230002;0.283050699546786;0.418181818181818;1;0.568169546436285;0.638888888888889;0.96984698469847;0;0.394490644490644;1;0.8748;1;0.0150185622679717;0.9464;1;0.364824495892457;0.358576177287626
411520005230003;0.287718480009408;0.52;1;0.542791576673866;0.660493827160494;0.654590459045904;0;0.387525987525988;1;0.7368;1;0.00742490718866014;0.9693;0.995402779228921;0.42033856111526;0.36963738520289
411520005230004;0.299698732524033;0.538181818181818;1;0.545221382289417;0.641975308641975;0.869036903690369;0.0203533026113671;0.390540540540541;1;0.7248;1;0.00894363820452244;1;0.983387315849963;0.319392581528504;0.398026908875386
411520005230005;0.290253402117421;0.476363636363636;0.983649789029536;0.584098272138229;0.632716049382716;0.80963096309631;0.0119047619047619;0.560498960498961;0.873218304576144;0.8748;0.962207558488302;0.0318933513331083;0.9654;0.996761049002194;0.309185959671396;0.375644373044383
411520005230006;0.316003499002684;0.429090909090909;1;0.594492440604752;0.753086419753087;0.945319531953195;0;0.620686070686071;1;0.864;1;0.0327370907863652;1;0.994880367777662;0.269853124222056;0.436664204154022
411520005230007;0.317377559118596;0.498181818181818;0.958333333333333;0.560475161987041;0.67283950617284;0.810981098109811;0;0.477442827442827;0.892723180795199;0.8532;1;0.0177185285183935;0.9948;1;0.311924321633059;0.439920305153604
411520005230008;0.318222849474599;0.450909090909091;1;0.595707343412527;0.574074074074074;0.951845184518452;0;0.467775467775468;1;0.9428;1;0.0241309483631455;0.9679;1;0.330346029375156;0.441923384015472
411520005230009;0.288060916215181;0.458181818181818;0.867088607594937;0.558450323974082;0.635802469135803;0.754275427542754;0;0.489189189189189;1;0.9104;0.831433713257349;0.0141748228147148;0.9916;1;0.372915110779188;0.370448853972704
411520005230010;0.31959315221552;0.425454545454545;1;0.572624190064795;0.632716049382716;0.918766876687669;0;0.514760914760915;1;0.846;1;0.020249746878164;0.9543;1;0.3579785909883;0.445170581188851
411520005230011;0.309006346888106;0.392727272727273;1;0.484071274298056;0.58641975308642;0.892214221422142;0.0115207373271889;0.435758835758836;1;0.8324;1;0;0.985;1;0.426064227035101;0.420083099928183
411520005230012;0.312275636745917;0.483636363636364;0.983122362869198;0.592062634989201;0.808641975308642;0.876687668766876;0.0122887864823349;0.503014553014553;1;0.7292;1;0.0109686128923388;0.9742;1;0.567463281055514;0.427830314078909
411520005230013;0.275046447946873;0.501818181818182;0.981540084388186;0.483126349892009;0.790123456790123;0.944869486948695;0;0.603326403326403;1;0.888;0.979004199160168;0.0472494093823827;0.9825;1;0.414861837191934;0.339608556196256
411520005230014;0.294364073320671;0.44;0.962552742616034;0.487446004319654;0.691358024691358;0.952295229522952;0.0134408602150538;0.510602910602911;1;0.8444;1;0.00590617617279784;0.9894;1;0.390714463529997;0.385385402900978
411520005240001;0.356461158913115;0.4;0.912974683544304;0.59651727861771;0.685185185185185;0.776777677767777;0;0.440956340956341;0.794448612153038;0.7464;1;0.00472494093823827;0.9417;0.997074495872949;0.390714463529997;0.532536448278998
411520005240002;0.34345632713909;0.421818181818182;0.974683544303797;0.59030777537797;0.682098765432099;0.967371737173717;0;0.451975051975052;1;0.9808;1;0.0163685453931826;1;1;0.366567089868061;0.501718986038131
411520005240003;0.324215087753076;0.443636363636364;0.950949367088608;0.596247300215983;0.598765432098765;0.916066606660666;0.0119047619047619;0.480977130977131;1;0.8012;1;0;0.9752;0.996761049002194;0.372292755787901;0.456123150694045
411520005240004;0.325391939282417;0.465454545454545;0.974683544303797;0.53091252699784;0.62037037037037;0.957020702070207;0.0184331797235023;0.402910602910603;1;0.5788;1;0.0322308471144111;0.9665;1;0.471496141399054;0.458911927834631
411520005240005;0.28355313711349;0.450909090909091;1;0.564659827213823;0.756172839506173;0.934293429342934;0;0.516735966735967;0.699924981245311;0.7192;1;0.0295308808639892;0.9298;1;0.476723923325865;0.359766800204504
411520005240006;0.265139466724717;0.418181818181818;0.977320675105485;0.592332613390929;0.716049382716049;0.659090909090909;0;0.351039501039501;1;0.6708;1;0.0146810664866689;0.987;1;0.541448842419716;0.316132049537817
411520005240007;0.307578492303227;0.483636363636364;1;0.652267818574514;0.740740740740741;0.794329432943294;0;0.402390852390852;1;0.9356;1;0;0.914;1;0.341299477221807;0.416699522537905
411520005240008;0.312658385785877;0.458181818181818;0.97626582278481;0.560745140388769;0.787037037037037;0.887488748874887;0;0.368503118503118;1;0.582;0.973005398920216;0.0153560580492744;0.9682;1;0.448842419716206;0.428737311900308
411520005240009;0.30878626180522;0.414545454545455;0.984177215189873;0.546301295896328;0.728395061728395;0.811881188118812;0.0115207373271889;0.381704781704782;0.90847711927982;0.7016;1;0.00506243671954101;0.979;1;0.418595967139656;0.419561565789989
411520005240010;0.297623032291011;0.447272727272727;0.97204641350211;0.631479481641469;0.737654320987654;0.867911791179118;0;0.595945945945946;0.876969242310578;0.808;0.968206358728254;0.045055686803915;0.9707;1;0.439756036843415;0.393108136017264
411520005240011;0.277678230385247;0.44;1;0.593547516198704;0.811728395061728;0.890639063906391;0.0311059907834101;0.551351351351351;1;0.8868;0.927414517096581;0.0683428957138036;0.9757;1;0.427433408015932;0.345845073310054
411520005240012;0.256348104930894;0.472727272727273;0.985232067510549;0.619330453563715;0.645061728395062;0.925067506750675;0.010752688172043;0.51975051975052;1;0.8444;0.983203359328134;0.04691191360108;0.9861;1;0.407891461289519;0.295299218722728
411520005240013;0.251987435756937;0.443636363636364;0.930907172995781;0.578833693304536;0.796296296296296;0.872187218721872;0.0168970814132104;0.576507276507277;0.264816204051013;0.8252;1;0.0222747215659804;0.9781;1;0.442120985810306;0.284965770359194
411520005240014;0.285773597679339;0.501818181818182;0.958333333333333;0.551700863930885;0.592592592592593;0.805130513051305;0;0.405197505197505;1;0.8584;1;0;0.8976;1;0.292382374906647;0.36502861064807
411520005240015;0.261313445720967;0.403636363636364;0.948839662447258;0.568844492440605;0.66358024691358;0.913141314131413;0;0.522245322245322;1;0.826;1;0.0244684441444482;0.9758;0.989865217845575;0.441872043813791;0.307065553341277
411520005240016;0.315712533391162;0.367272727272727;1;0.53226241900648;0.654320987654321;0.571332133213321;0;0.425675675675676;0.663915978994749;0.7524;1;0.0241309483631455;0.9238;1;0.598581030619865;0.435974704904645
411520005240017;0.329409484953984;0.458181818181818;0.921413502109705;0.540091792656587;0.506172839506173;0.593384338433843;0;0.388565488565489;0.915978994748687;0.584;0.98500299940012;0.0167060411744853;0.9455;0.997387942743705;0.498008464027881;0.468432278746188
411520005240018;0.299868985737136;0.367272727272727;1;0.575728941684665;0.70679012345679;0.873312331233123;0;0.427546777546778;1;0.7748;1;0.00725615929800877;0.9654;1;0.519915359721185;0.398430356767474
411520005240019;0.39247013163795;0.374545454545454;0.969936708860759;0.551295896328294;0.5;0.864536453645365;0;0.396153846153846;1;0.7936;0.793041391721656;0.00489368882888964;0.9454;0.996970013582698;0.464899178491412;0.61786666835124
411520005240020;0.458612584656683;0.443636363636364;0.969409282700422;0.497705183585313;0.493827160493827;0.518676867686769;0;0.390540540540541;1;0.6996;1;0.00978737765777928;0.896;1;0.375280059746079;0.774603993665545
411520005240021;0.334844415582071;0.469090909090909;0.898206751054852;0.668466522678186;0.632716049382716;0.765526552655266;0;0.457588357588358;1;0.7376;1;0;0.9421;0.99592519068018;0.330719442369928;0.481311397240234
411520005240022;0.351825584995223;0.410909090909091;0.955168776371308;0.543871490280778;0.716049382716049;0.771152115211521;0.021505376344086;0.437525987525988;0.82370592648162;0.7176;1;0.0143435707053662;0.9379;0.997074495872949;0.372666168782674;0.521551559995805
411520005240023;0.272354889640492;0.443636363636364;0.800105485232068;0.608936285097192;0.679012345679012;0.567056705670567;0;0.534511434511435;1;0.9368;1;0.0318933513331083;0.9905;1;0.365820263878516;0.333230388610754
411520005240024;0.258862614557885;0.425454545454545;1;0.58585313174946;0.808641975308642;0.671692169216922;0.01036866359447;0.677130977130977;1;0.838;0.967606478704259;0.0637867026662167;0.9946;1;0.458551157580284;0.301257835245463
411520005240025;0.24963360105242;0.450909090909091;0.92246835443038;0.556425485961123;0.694444444444444;0.635913591359136;0.011136712749616;0.574740124740125;1;0.8;1;0.0744178197772528;1;1;0.447846651730147;0.279387904117773
411520005240026;0.260036859191766;0.389090909090909;0.863924050632911;0.66792656587473;0.820987654320988;0.477947794779478;0;0.610810810810811;0.765191297824456;0.8764;1;0.0261559230509619;1;1;0.482574060243963;0.304040434843441
411520005240027;0.265619978174433;0.425454545454545;1;0.577213822894168;0.765432098765432;0.814356435643564;0;0.460810810810811;1;0.938;1;0.0700303746203173;0.943;1;0.35362210604929;0.317270714282985
411520005250001;0.284203081749953;0.410909090909091;1;0.622705183585313;0.657407407407407;0.876687668766876;0;0.598024948024948;1;0.8904;1;0;0.9726;0.985685926235503;0.559746079163555;0.361306969630829
411520005250002;0.260198626087772;0.432727272727273;0.907700421940928;0.561150107991361;0.521604938271605;0.947344734473447;0.022273425499232;0.528898128898129;1;0.93;1;0.0197435032062099;0.9942;1;0.673263629574309;0.304423772767077
411520005250003;0.258699343384554;0.403636363636364;0.718881856540084;0.589227861771058;0.691358024691358;0.50990099009901;0;0.494386694386694;1;0.9468;1;0.0150185622679717;1;1;0.566965397062484;0.300870932645985
411520005250004;0.332908621407705;0.203636363636364;1;0.66482181425486;0.632716049382716;0.804905490549055;0;0.323492723492723;1;0.4488;1;0;0.9898;0.994671403197158;0.745083395568832;0.476724158826757
411520005250005;0.315009033337968;0.0581818181818182;0.943037974683544;0.456128509719223;0.41358024691358;0.717821782178218;0;0.230977130977131;0.938484621155289;0.154;1;0;0.9749;0.99247727510187;0.831964152352502;0.434307625568097
411520005250006;0.303182204604149;0.316363636363636;0.968881856540084;0.626889848812095;0.561728395061728;0.686993699369937;0;0.584303534303534;1;0.9764;0.929214157168566;0.0249746878164023;0.7308;0.996865531292446;0.624719940253921;0.406281669195355
411520005250007;0.234786205021947;0.334545454545455;0.852848101265823;0.560745140388769;0.666666666666667;0.672592259225923;0.0238095238095238;0.514968814968815;0.927231807951988;0.9008;1;0.0156935538305771;0.0683;1;0.619741100323625;0.244204129771825
411520005250008;0.35465402788337;0.56;1;0.51133909287257;1;1;0;0;1;1;1;0;0.1667;0.651760526590743;0.414861837191934;0.528254102052521
411520005250009;0.324439327904983;0.261818181818182;0.72415611814346;0.524703023758099;0.503086419753086;0.737623762376238;0;0.373388773388773;0.91747936984246;0.7372;1;0.00219372257846777;0.8966;1;0.696415235250187;0.456654531071304
411520005260001;0.23870389316733;0.385454545454545;1;0.601916846652268;0.765432098765432;0.924617461746175;0.0917818740399386;0.716216216216216;1;0.9044;0.97120575884823;0.0968612892338846;0.9617;1;0.501244709982574;0.253487848976327
411520005270001;0.363913380781586;0.410909090909091;0.977848101265823;0.670761339092873;0.743827160493827;0.933168316831683;0.0161290322580645;0.735550935550936;1;0.9832;0.517096580683863;0.050118123523456;0.9915;1;0.578416728902166;0.550195928234816
411520005270002;0.300570431011064;0.396363636363636;0.852320675105485;0.6710313174946;0.493827160493827;0.685193519351935;0;0.617879417879418;1;0.86;1;0.0708741140735741;0.9231;1;0.628080657206871;0.400092566907438
411520005270003;0.217074546019939;0.494545454545454;0.944092827004219;0.611231101511879;0.509259259259259;0.952295229522952;0.101766513056836;0.665488565488566;1;0.8308;1;0.0997300033749578;0.9247;1;0.508588498879761;0.202232930758878
411520005270004;0.212523533497006;0.567272727272727;1;0.620275377969762;0.626543209876543;0.927767776777678;0.0529953917050691;0.886902286902287;0.802700675168792;1;1;0.0232872089098886;0.9817;1;0.534727408513816;0.191448427043625
411520005270005;0.259074643490806;0.629090909090909;0.981540084388186;0.689119870410367;0.719135802469136;0.929567956795679;0.0533794162826421;0.826507276507276;1;0.9168;1;0.0175497806277422;1;0.894786333716435;0.518546178740353;0.301760278779359
411520005270006;0.266146069206297;0.538181818181818;0.986286919831223;0.678320734341253;0.574074074074074;0.941719171917192;0.0794930875576037;0.805197505197505;0.873218304576144;0.9688;1;0.0219372257846777;1;0.994566920906906;0.479337814289271;0.318517388656898
411520005270007;0.23749514309208;0.607272727272727;0.848101265822785;0.811015118790497;0.771604938271605;0.935193519351935;0.022273425499232;0.757900207900208;1;1;1;0.0291933850826865;0.9741;0.991014523038345;0.380756783669405;0.250623482066402
411520005270008;0.252995432127972;0.549090909090909;1;0.678860691144708;0.746913580246914;0.973447344734474;0.0564516129032258;0.892723492723493;1;0.9648;1;0.00489368882888964;0.9882;0.56054748720092;0.561239731142644;0.287354412568727
411520005270009;0.381648063785099;0.650909090909091;0.583860759493671;0.780102591792657;0.691358024691358;0.518226822682268;0.010752688172043;0.834511434511435;1;0.9776;0.983203359328134;0.033580830239622;0.9915;1;0.425441872043814;0.592221687069016
411520005270010;0.363984526477638;0.636363636363636;0.874472573839662;0.807505399568034;0.651234567901235;0.848109810981098;0.0303379416282642;0.796153846153846;1;0.984;1;0;0.881;0.61853515829067;0.479088872292756;0.550364521711439
411520005270011;0.285404873958656;0.563636363636364;0.971518987341772;0.725566954643629;0.574074074074074;0.951170117011701;0.0418586789554532;0.8502079002079;1;0.9564;0.967606478704259;0.0413432332095849;0.9837;0.997178978163201;0.480955937266617;0.364154848531273
411520005270012;0.254594742521351;0.574545454545455;1;0.65969222462203;0.824074074074074;0.864536453645365;0.0460829493087558;0.851663201663202;0.765191297824456;1;1;0.0609179885251434;0.9157;0.408316790304044;0.474856858352004;0.291144287633303
411520005270013;0.30695696775133;0.236363636363636;0.804852320675106;0.623515118790497;0.679012345679012;0.75;0.284562211981567;0.885550935550935;1;1;1;1;0.7778;1;0.898929549414986;0.415226699994509
411520005280001;0.286242568858171;0.552727272727273;0.559071729957806;0.724757019438445;0.679012345679012;0.781728172817282;0.0257296466973886;0.47972972972973;0.833458364591148;0.7592;0.959808038392321;0.0113061086736416;0.9197;0.992999686553129;0.117251680358476;0.366139928491072
411520005280002;0.301763085091934;0.44;0.862341772151899;0.648488120950324;0.490740740740741;0.736048604860486;0.156298003072197;0.844802494802495;1;0.9804;1;0.203341208234897;0.9642;0.971058405600251;0.544560617376151;0.40291879124792
411520005280003;0.274155760520922;0.509090909090909;0.947784810126582;0.663876889848812;0.552469135802469;0.937668766876688;0.0606758832565284;0.734823284823285;0.923480870217554;0.9368;1;0.0334120823489706;0.6012;0.624804095705778;0.481578292257904;0.337497900203574
411520005290001;0.351644527502161;0.392727272727273;0.962025316455696;0.599622030237581;0.666666666666667;0.902115211521152;0.00921658986175115;0.47962577962578;0.772693173293323;0.6908;1;0.0121498481268984;0.8768;0.997492425033957;0.375777943739109;0.521122509274287
411520005290002;0.327739561818264;0.436363636363636;0.891350210970464;0.540091792656587;0.62037037037037;0.946894689468947;0;0.512058212058212;1;0.7876;1;0.0248059399257509;0.9941;1;0.328603435399552;0.464475073141807
411520005290003;0.332562238682766;0.48;0.984177215189873;0.671166306695464;0.709876543209877;0.931818181818182;0.0115207373271889;0.607900207900208;1;0.9032;0.90881823635273;0.0408369895376308;1;1;0.40353497635051;0.475903338017062
411520005290004;0.311544176729428;0.458181818181818;0.967827004219409;0.647138228941685;0.759259259259259;0.869261926192619;0.0119047619047619;0.572245322245322;1;0.8164;0.926814637072586;0.0413432332095849;0.9817;1;0.432038834951456;0.426096978205709
411520005290005;0.335000829884049;0.425454545454545;1;0.682505399568034;0.549382716049383;0.787578757875788;0.0852534562211982;0.82006237006237;1;1;1;0.0561930475869052;0.9944;1;0.546303211351755;0.481682051157862
411520005290006;0.28775917022951;0.392727272727273;0.990506329113924;0.698974082073434;0.435185185185185;0.905940594059406;0.104838709677419;0.814553014553015;1;0.9856;1;0.19017887276409;0.9891;0.986730749138021;0.636669156086632;0.369733808543334
411520005290007;0.275772988052758;0.309090909090909;0.938291139240506;0.634854211663067;0.743827160493827;0.742349234923492;0.170506912442396;0.871933471933472;1;0.9532;1;0.279952750590618;0.9907;0.995089332358165;0.566094100074683;0.341330233390444
411520005290008;0.200170975421963;0.276363636363636;0.973628691983122;0.57005939524838;0.66358024691358;0.921242124212421;0.153609831029186;0.883575883575884;0.882970742685671;0.92;1;0.134998312521093;0.975;1;0.620238984316654;0.162176653392843
411520005290009;0.213570818344194;0.432727272727273;0.965717299578059;0.636744060475162;0.657407407407407;0.821782178217822;0.0556835637480799;0.826195426195426;0.926481620405101;0.9352;0.990401919616077;0.194566317921026;0.9984;0.998328283355971;0.61277072442121;0.19393017089041
411520005290010;0.196485811471939;0.505454545454546;1;0.73042656587473;0.759259259259259;0.851710171017102;0;0.7995841995842;1;0.978;1;0;0.989;0.0182844007940654;0.606298232511825;0.153443945207559
411520005290011;0.18267185613513;0.614545454545454;0.921413502109705;0.753644708423326;0.608024691358025;0.8996399639964;0;0.771933471933472;1;0.98;1;0;0.9653;0.446557308536203;0.618247448344536;0.120709108311058
411520005290012;0.376599451982313;0.610909090909091;0.981012658227848;0.77267818574514;0.688271604938272;0.975472547254725;0;0.740852390852391;0.82145536384096;0.9856;0.978404319136173;0.018393520080999;0.9891;0.323686135200084;0.421707742096092;0.580258025692641
411520005290013;0.370608647350585;0.574545454545455;0.967299578059072;0.73420626349892;0.601851851851852;0.861161116111611;0.0119047619047619;0.750727650727651;1;0.926;1;0.0207559905501181;0.9136;0.996761049002194;0.453323375653473;0.566061656317111
411520005300001;0.382041769214423;0.421818181818182;0.815928270042194;0.670356371490281;0.70679012345679;0.542079207920792;0;0.483471933471934;0.73218304576144;0.7676;1;0;0.9884;1;0.610281304456062;0.593154648172477
411520005300002;0.380091014628609;0.458181818181818;0.861286919831224;0.567089632829374;0.58641975308642;0.481773177317732;0;0.478690228690229;1;0.6844;1;0;0.9474;1;0.545929798356983;0.58853195817278
411520005300003;0.331556925563504;0.505454545454546;0.968354430379747;0.584908207343413;0.638888888888889;0.905490549054905;0.0115207373271889;0.437006237006237;0.870967741935484;0.916;0.982003599280144;0.015187310158623;0.967;1;0.644759770973363;0.473521054291179
411520005300004;0.305806661500792;0.389090909090909;0.935126582278481;0.659557235421166;0.697530864197531;0.923942394239424;0.0119047619047619;0.47016632016632;1;0.8276;1;0.0155248059399258;0.9723;1;0.569952701020662;0.412500827022265
411520005300005;0.238995178885359;0.410909090909091;0.986814345991561;0.612580993520518;0.626543209876543;0.927092709270927;0.00960061443932412;0.596257796257796;1;0.8804;1;0.0210934863314209;0.9476;0.997387942743705;0.428802588996764;0.254178106779938
411520005300006;0.494014448408158;0.36;1;0.579238660907127;0.731481481481482;0.873987398739874;0.0307219662058372;0.465696465696466;1;0.808;1;0;0.784;1;0.49950211600697;0.858495551693732
411520005300007;0.260422592397247;0.392727272727273;1;0.670626349892009;0.638888888888889;0.823582358235823;0.00960061443932412;0.672661122661123;1;0.9312;0.955608878224355;0.0248059399257509;0.9902;0.997387942743705;0.512447099825741;0.30495450422177
411520005300008;0.325057845932758;0.323636363636364;0.98048523206751;0.564389848812095;0.567901234567901;0.882988298829883;0.0142089093701997;0.448232848232848;0.894223555888972;0.7176;1;0.0188997637529531;0.9628;1;0.639283047050037;0.458120229074744
411520005300009;0.272282379777192;0.432727272727273;0.960443037974684;0.688579913606911;0.759259259259259;0.854410441044104;0;0.574012474012474;0.909977494373593;0.8608;1;0.033580830239622;0.9677;0.997387942743705;0.5201643017177;0.333058562476194
411520005300010;0.300076330575762;0.381818181818182;0.854957805907173;0.63566414686825;0.632716049382716;0.582358235823582;0;0.510810810810811;0.785446361590398;0.7664;1;0.0173810327370908;0.9966;0.996447602131439;0.549539457306448;0.398921700434676
411520005300011;0.269285685817401;0.378181818181818;0.95464135021097;0.674136069114471;0.632716049382716;0.762376237623762;0.00844854070660522;0.620582120582121;0.793698424606152;0.9052;0.986802639472106;0.0146810664866689;0.961;0.984118691881726;0.456684092606423;0.325957316988516
411520005300012;0.33602662114372;0.367272727272727;1;0.572894168466523;0.614197530864198;0.845184518451845;0;0.455717255717256;0.882970742685671;0.7536;1;0;0.8949;1;0.527632561613144;0.48411286179511
411520005300013;0.254284874409437;0.305454545454545;0.982594936708861;0.623650107991361;0.589506172839506;0.947569756975697;0;0.562889812889813;1;0.854;0.959808038392321;0.0113061086736416;0.15;0.98955177097482;0.672143390589993;0.290409995256093
411520005300014;0.224128098914605;0.436363636363636;1;0.645653347732181;0.694444444444444;0.961971197119712;0;0.625467775467775;1;0.9324;1;0.028518393520081;0.1186;0.991119005328597;0.530868807567837;0.218947687533317
411520005300015;0.3060576320906;0.469090909090909;1;0.70639848812095;0.743827160493827;0.8996399639964;0.0142089093701997;0.513929313929314;1;0.8216;0.977804439112177;0.00624367195410057;0.9851;0.996134155260683;0.597585262633806;0.413095550338135
411520005310001;0.375354804938108;0.389090909090909;0.693565400843882;0.588687904967603;0.570987654320988;0.313231323132313;0.011136712749616;0.534823284823285;1;0.7324;1;0.00489368882888964;0.9884;1;0.63193925815285;0.577308593977222
411520005310002;0.32328196774038;0.363636363636364;0.949894514767932;0.560475161987041;0.589506172839506;0.817731773177318;0;0.405925155925156;0.861215303825957;0.7144;1;0.00809989875126561;0.9143;1;0.503734129947722;0.453911942486424
411520005310003;0.310378452584352;0.450909090909091;0.982067510548523;0.591792656587473;0.57716049382716;0.923717371737174;0;0.468607068607069;0.870967741935484;0.8372;1;0;0.9592;1;0.486806074184715;0.423334569552649
411520005310004;0.282631312727655;0.356363636363636;0.890822784810127;0.612850971922246;0.645061728395062;0.727047704770477;0;0.565904365904366;0.807951987996999;0.9052;1;0.00506243671954101;0.9911;1;0.451705252676126;0.357582359167756
411520005310005;0.267116629433903;0.410909090909091;0.967299578059072;0.627699784017279;0.67283950617284;0.923042304230423;0.0238095238095238;0.552079002079002;0.900225056264066;0.8384;0.981403719256149;0;0.9752;1;0.503734129947722;0.320817318689556
411520005310006;0.255672463146901;0.389090909090909;0.891877637130802;0.66036717062635;0.654320987654321;0.796129612961296;0;0.610914760914761;0.894223555888972;0.8596;1;0.00489368882888964;0.9647;1;0.517425939756037;0.293698154939024
411520005310007;0.240996250474947;0.298181818181818;0.503164556962025;0.600566954643628;0.429012345679012;0.410891089108911;0;0.446257796257796;1;0.8536;1;0;0.8901;1;0.737490664675131;0.25892003264449
411520005310008;0.303714313193646;0.338181818181818;1;0.683990280777538;0.530864197530864;0.981323132313231;0;0.589085239085239;1;0.8668;1;0.0140060749240635;0.8917;0.956430884964998;0.902414737366194;0.407542603335051
411520005310009;0.292612560406213;0.367272727272727;0.953586497890295;0.664956803455724;0.58641975308642;0.821782178217822;0;0.472453222453223;0.90847711927982;0.7068;1;0;0.9731;1;0.601194921583271;0.381234854547595
411520005310010;0.206996988442103;0.396363636363636;1;0.62054535637149;0.37037037037037;0.942844284428443;0.0291858678955453;0.662266112266112;1;0.9088;0.98500299940012;0.0128248396895039;0.8198;1;0.718197659945233;0.178352210459563
411520005310011;0.270231097738702;0.349090909090909;0.936708860759494;0.627564794816415;0.62962962962963;0.844509450945094;0.0230414746543779;0.611850311850312;0.918229557389347;0.928;1;0.0204184947688154;0.9607;1;0.525765496639283;0.328197653249148
